source_node,target_node,edge_type
CYP39A1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
CYP3A11,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
CYP3A13,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
CYP3A16,"Liver Neoplasms, Experimental",GENE_ASSOCIATED_WITH_DISEASE
CYP3A23-3A1,"Adenoma, Liver Cell",GENE_ASSOCIATED_WITH_DISEASE
CYP3A23-3A1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
CYP3A4,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
CYP3A4,Hepatitis C,GENE_ASSOCIATED_WITH_DISEASE
CYP3A5,Neurotoxicity Syndromes,GENE_ASSOCIATED_WITH_DISEASE
CYP3A9,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
CYP4A11,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
CYP4A11,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
CYP4A14,"Hepatitis, Animal",GENE_ASSOCIATED_WITH_DISEASE
CYP4A3,Cardiomegaly,GENE_ASSOCIATED_WITH_DISEASE
CYP4A3,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
CYP7B1,Fatty Liver,GENE_ASSOCIATED_WITH_DISEASE
CYP7B1,Liver Diseases,GENE_ASSOCIATED_WITH_DISEASE
CYP8B1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
CYRIA,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
CYRIB,"Heart Failure, Diastolic",GENE_ASSOCIATED_WITH_DISEASE
CYRIB,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
CYSTM1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DAB2IP,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
DACT2,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
DAO,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DAPK1,Brain Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
DAPK2,Hepatomegaly,GENE_ASSOCIATED_WITH_DISEASE
DARS1,HYPOMYELINATION WITH BRAINSTEM AND SPINAL CORD INVOLVEMENT AND LEG SPASTICITY,GENE_ASSOCIATED_WITH_DISEASE
DARS2,Leukoencephalopathy with Brainstem and Spinal Cord Involvement and Lactate Elevation,GENE_ASSOCIATED_WITH_DISEASE
DAXX,Neuroendocrine Tumors,GENE_ASSOCIATED_WITH_DISEASE
DBH,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
DBH,Neuroblastoma,GENE_ASSOCIATED_WITH_DISEASE
DBNDD2,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DBT,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
DCAF4L2,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
DCAF8,"Giant Axonal Neuropathy, Autosomal Dominant",GENE_ASSOCIATED_WITH_DISEASE
DCD,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
DCN,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
DCN,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
DCTN1,"Neuronopathy, Distal Hereditary Motor, Type Viib",GENE_ASSOCIATED_WITH_DISEASE
DCXR,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DDAH1,Liver Diseases,GENE_ASSOCIATED_WITH_DISEASE
DDB1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
DDC,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DDIT3,Fatty Liver,GENE_ASSOCIATED_WITH_DISEASE
DDIT3,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
DDX3X,Neurodevelopmental Disorders,GENE_ASSOCIATED_WITH_DISEASE
DDX54,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
DEAF1,NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA AND IMPAIRED EXPRESSIVE LANGUAGE AND WITH OR WITHOUT SEIZURES,GENE_ASSOCIATED_WITH_DISEASE
DENND1B,"Liver Cirrhosis, Biliary",GENE_ASSOCIATED_WITH_DISEASE
DEPDC1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
DEPDC1B,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
DEPDC5,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
DEPDC7,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DES,"Cardiomyopathy, Dilated, 1i",GENE_ASSOCIATED_WITH_DISEASE
DES,"Scapuloperoneal Syndrome, Neurogenic, Kaeser Type",GENE_ASSOCIATED_WITH_DISEASE
DGAT2,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
DGKZ,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
DGUOK,MITOCHONDRIAL DNA DEPLETION SYNDROME 3 (HEPATOCEREBRAL TYPE),GENE_ASSOCIATED_WITH_DISEASE
DHCR7,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
DHFR,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
DHH,"46,Xy Gonadal Dysgenesis, Partial, With Minifascicular Neuropathy",GENE_ASSOCIATED_WITH_DISEASE
DHRS3,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DHRS7,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
DHRS7,Fatty Liver,GENE_ASSOCIATED_WITH_DISEASE
DHRS7,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DHTKD1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DIABLO,Brain Ischemia,GENE_ASSOCIATED_WITH_DISEASE
DIABLO,Myocardial Reperfusion Injury,GENE_ASSOCIATED_WITH_DISEASE
DIAPH3,"Auditory Neuropathy, Autosomal Dominant, 1",GENE_ASSOCIATED_WITH_DISEASE
DICER1,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
DIO1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DIPK2A,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DIPK2B,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
DIRAS3,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
DLAT,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
DLAT,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
DLG4,Neurodevelopmental Disorders,GENE_ASSOCIATED_WITH_DISEASE
DLGAP1,Neurodevelopmental Disorders,GENE_ASSOCIATED_WITH_DISEASE
DLGAP5,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
DLL1,Brain Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
DLL4,Adams Oliver syndrome,GENE_ASSOCIATED_WITH_DISEASE
DMD,Cardiomegaly,GENE_ASSOCIATED_WITH_DISEASE
DMD,Cardiomyopathies,GENE_ASSOCIATED_WITH_DISEASE
DMD,"Cardiomyopathy, Dilated",GENE_ASSOCIATED_WITH_DISEASE
DMD,"CARDIOMYOPATHY, DILATED, 3B",GENE_ASSOCIATED_WITH_DISEASE
DNAJB2,"NEURONOPATHY, DISTAL HEREDITARY MOTOR, AUTOSOMAL RECESSIVE 5",GENE_ASSOCIATED_WITH_DISEASE
DNAJB9,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
DNAJC12,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
DNAJC6,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
DNASE1L3,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
DNM1,Neurodevelopmental Disorders,GENE_ASSOCIATED_WITH_DISEASE
DNM1L,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
DNM1L,Myocarditis,GENE_ASSOCIATED_WITH_DISEASE
DNMT1,Hereditary Sensory and Autonomic Neuropathies,GENE_ASSOCIATED_WITH_DISEASE
DNMT1,"NEUROPATHY, HEREDITARY SENSORY, TYPE IE",GENE_ASSOCIATED_WITH_DISEASE
DOCK10,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DOCK6,Adams Oliver syndrome,GENE_ASSOCIATED_WITH_DISEASE
DOCK7,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DOCK8,Neuroblastoma,GENE_ASSOCIATED_WITH_DISEASE
DOCK8,Neurodevelopmental Disorders,GENE_ASSOCIATED_WITH_DISEASE
DPP10,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
DPP7,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DPYD,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
DPYS,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DRAM1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DRD2,Bradycardia,GENE_ASSOCIATED_WITH_DISEASE
DRD2,Tachycardia,GENE_ASSOCIATED_WITH_DISEASE
DSC2,"Arrhythmogenic Right Ventricular Dysplasia, Familial, 11",GENE_ASSOCIATED_WITH_DISEASE
DSC2,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
DSCAM,Hepatomegaly,GENE_ASSOCIATED_WITH_DISEASE
DSCAM,Neurodevelopmental Disorders,GENE_ASSOCIATED_WITH_DISEASE
DSG2,"Arrhythmogenic Right Ventricular Dysplasia, Familial, 10",GENE_ASSOCIATED_WITH_DISEASE
DSG2,"Cardiomyopathy, Dilated, 1BB",GENE_ASSOCIATED_WITH_DISEASE
DSP,"Arrhythmogenic Right Ventricular Dysplasia, Familial, 8",GENE_ASSOCIATED_WITH_DISEASE
DSP,Cardiomyopathy dilated with woolly hair and keratoderma,GENE_ASSOCIATED_WITH_DISEASE
DSP,"CARDIOMYOPATHY, DILATED, WITH WOOLLY HAIR, KERATODERMA, AND TOOTH AGENESIS",GENE_ASSOCIATED_WITH_DISEASE
DSP,"Death, Sudden, Cardiac",GENE_ASSOCIATED_WITH_DISEASE
DST,"NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE VI",GENE_ASSOCIATED_WITH_DISEASE
DSTN,Heart Failure,GENE_ASSOCIATED_WITH_DISEASE
DTL,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
DTX2,Brain Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
DUS1L,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DUSP1,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
DUSP16,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DUSP6,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
DUSP6,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
DUXAP9,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
DYNC1H1,"CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 13",GENE_ASSOCIATED_WITH_DISEASE
DYNLL1,Brain Ischemia,GENE_ASSOCIATED_WITH_DISEASE
DYRK1A,Neurodevelopmental Disorders,GENE_ASSOCIATED_WITH_DISEASE
DYSF,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
E2F1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
E2F1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
E2F8,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
EAF2,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
ECE1,"Heart Defects, Congenital",GENE_ASSOCIATED_WITH_DISEASE
ECE1,"Hirschsprung Disease, Cardiac Defects, and Autonomic Dysfunction",GENE_ASSOCIATED_WITH_DISEASE
ECHDC1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
ECHS1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
ECM1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
ECT2,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
ECT2,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
EDEM1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
EDN1,"Arrhythmias, Cardiac",GENE_ASSOCIATED_WITH_DISEASE
EDN1,Bradycardia,GENE_ASSOCIATED_WITH_DISEASE
EDN1,Cardiomegaly,GENE_ASSOCIATED_WITH_DISEASE
EDN1,Cardiomyopathies,GENE_ASSOCIATED_WITH_DISEASE
EDN1,Cardiovascular Abnormalities,GENE_ASSOCIATED_WITH_DISEASE
EDN1,Cardiovascular Diseases,GENE_ASSOCIATED_WITH_DISEASE
EDN1,Cerebrovascular Disorders,GENE_ASSOCIATED_WITH_DISEASE
EDN1,"Heart Defects, Congenital",GENE_ASSOCIATED_WITH_DISEASE
EDN1,Heart Failure,GENE_ASSOCIATED_WITH_DISEASE
EDN1,Hepatorenal Syndrome,GENE_ASSOCIATED_WITH_DISEASE
EDN1,"Infarction, Middle Cerebral Artery",GENE_ASSOCIATED_WITH_DISEASE
EDN1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
EDN1,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
EDN1,Myocardial Reperfusion Injury,GENE_ASSOCIATED_WITH_DISEASE
EDN2,Bradycardia,GENE_ASSOCIATED_WITH_DISEASE
EDN3,Bradycardia,GENE_ASSOCIATED_WITH_DISEASE
EDNRA,"Heart Defects, Congenital",GENE_ASSOCIATED_WITH_DISEASE
EDNRA,Heart Failure,GENE_ASSOCIATED_WITH_DISEASE
EDNRB,Heart Failure,GENE_ASSOCIATED_WITH_DISEASE
EEF1A2,Neurodevelopmental Disorders,GENE_ASSOCIATED_WITH_DISEASE
EEIG2,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
EFNB2,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
EGF,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
EGF,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
EGFR,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
EGFR,"Cardiomyopathy, Dilated",GENE_ASSOCIATED_WITH_DISEASE
EGLN1,Neurotoxicity Syndromes,GENE_ASSOCIATED_WITH_DISEASE
EGLN3,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
EGR1,Brain Ischemia,GENE_ASSOCIATED_WITH_DISEASE
EGR1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
EGR1,"Cholestasis, Intrahepatic",GENE_ASSOCIATED_WITH_DISEASE
EGR2,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
EGR2,Hereditary Sensory and Motor Neuropathy,GENE_ASSOCIATED_WITH_DISEASE
EGR2,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
EHD3,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
EIF2A,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
EIF2AK1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
EIF2AK1,Non-alcoholic Fatty Liver Disease,GENE_ASSOCIATED_WITH_DISEASE
EIF2AK3,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
EIF3H,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
EIF4E3,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
EIF4EBP2,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
ELK3,"Heart Failure, Diastolic",GENE_ASSOCIATED_WITH_DISEASE
ELN,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
ELOVL5,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
ELOVL6,Heart Failure,GENE_ASSOCIATED_WITH_DISEASE
EMB,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
EML1,Band Heterotopia of Brain,GENE_ASSOCIATED_WITH_DISEASE
EML4,Brain Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
EMP1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
ENC1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
ENO1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
ENO1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
ENO2,Brain Injuries,GENE_ASSOCIATED_WITH_DISEASE
ENO2,"Liver Neoplasms, Experimental",GENE_ASSOCIATED_WITH_DISEASE
ENO3,Liver Diseases,GENE_ASSOCIATED_WITH_DISEASE
ENPEP,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
ENPP2,Hepatitis,GENE_ASSOCIATED_WITH_DISEASE
ENPP2,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
ENSA,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
ENTPD2,"Liver Cirrhosis, Biliary",GENE_ASSOCIATED_WITH_DISEASE
EOGT,Adams Oliver syndrome,GENE_ASSOCIATED_WITH_DISEASE
EOMES,Gastro-enteropancreatic neuroendocrine tumor,GENE_ASSOCIATED_WITH_DISEASE
EPAS1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
EPB41L2,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
EPCAM,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
EPG5,Cardiomyopathies,GENE_ASSOCIATED_WITH_DISEASE
EPHB2,PROSTATE CANCER/BRAIN CANCER SUSCEPTIBILITY,GENE_ASSOCIATED_WITH_DISEASE
EPHX1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
EPHX1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
EPHX1,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
EPHX2,Heart Failure,GENE_ASSOCIATED_WITH_DISEASE
EPHX2,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
EPHX2,Myocardial Reperfusion Injury,GENE_ASSOCIATED_WITH_DISEASE
EPN3,"Heart Failure, Diastolic",GENE_ASSOCIATED_WITH_DISEASE
EPO,Brain Injuries,GENE_ASSOCIATED_WITH_DISEASE
EPO,Cardiomyopathies,GENE_ASSOCIATED_WITH_DISEASE
EPO,Heart Diseases,GENE_ASSOCIATED_WITH_DISEASE
EPO,"Heart Septal Defects, Ventricular",GENE_ASSOCIATED_WITH_DISEASE
EPO,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
EPO,Neurodegenerative Diseases,GENE_ASSOCIATED_WITH_DISEASE
EPO,Polyneuropathies,GENE_ASSOCIATED_WITH_DISEASE
EPO,"Shock, Cardiogenic",GENE_ASSOCIATED_WITH_DISEASE
EPO,"Tachycardia, Ventricular",GENE_ASSOCIATED_WITH_DISEASE
EPS8L3,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
ERAP1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
ERBB3,Neuronal intestinal pseudoobstruction,GENE_ASSOCIATED_WITH_DISEASE
ERCC1,Cerebrooculofacioskeletal Syndrome 4,GENE_ASSOCIATED_WITH_DISEASE
ERCC2,Cerebrooculofacioskeletal Syndrome 2,GENE_ASSOCIATED_WITH_DISEASE
ERCC5,Cerebrooculofacioskeletal Syndrome 3,GENE_ASSOCIATED_WITH_DISEASE
ERCC6,Cerebrooculofacioskeletal Syndrome 1,GENE_ASSOCIATED_WITH_DISEASE
EREG,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
ERGIC1,Arthrogryposis multiplex congenita neurogenic type,GENE_ASSOCIATED_WITH_DISEASE
ERLEC1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
ERN1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
ERN1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
ERP29,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
ES2,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
ESM1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
ESM1,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
ESR1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
ESR1,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
ESR1,"Liver Neoplasms, Experimental",GENE_ASSOCIATED_WITH_DISEASE
ESR1,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
ESR1,Neuroblastoma,GENE_ASSOCIATED_WITH_DISEASE
ESR1,Non-alcoholic Fatty Liver Disease,GENE_ASSOCIATED_WITH_DISEASE
ESR2,"Arrhythmias, Cardiac",GENE_ASSOCIATED_WITH_DISEASE
ETFA,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
EWSR1,"Neuroectodermal Tumors, Primitive",GENE_ASSOCIATED_WITH_DISEASE
EXO1,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
EXOSC2,Liver Neoplasms,GENE_ASSOCIATED_WITH_DISEASE
EXTL1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
EXTL3,IMMUNOSKELETAL DYSPLASIA WITH NEURODEVELOPMENTAL ABNORMALITIES,GENE_ASSOCIATED_WITH_DISEASE
EYA1,Cayler cardiofacial syndrome,GENE_ASSOCIATED_WITH_DISEASE
EYA1,"Heart Defects, Congenital",GENE_ASSOCIATED_WITH_DISEASE
EYA4,"Cardiomyopathy, Dilated, 1J",GENE_ASSOCIATED_WITH_DISEASE
EZH2,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
EZR,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
F12,"Liver Neoplasms, Experimental",GENE_ASSOCIATED_WITH_DISEASE
F13A1,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
F2,Brain Ischemia,GENE_ASSOCIATED_WITH_DISEASE
F2,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
F2,Fatty Liver,GENE_ASSOCIATED_WITH_DISEASE
F2,"Infarction, Middle Cerebral Artery",GENE_ASSOCIATED_WITH_DISEASE
F2,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
F2,Liver Failure,GENE_ASSOCIATED_WITH_DISEASE
F2,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
F2,Non-alcoholic Fatty Liver Disease,GENE_ASSOCIATED_WITH_DISEASE
F2R,Fatty Liver,GENE_ASSOCIATED_WITH_DISEASE
F2R,Hepatitis,GENE_ASSOCIATED_WITH_DISEASE
F2R,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
F2R,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
F2RL1,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
F2RL3,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
F2RL3,Peliosis Hepatis,GENE_ASSOCIATED_WITH_DISEASE
F3,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
F3,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
F3,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
F5,Brain Ischemia,GENE_ASSOCIATED_WITH_DISEASE
F5,Liver Cirrhosis,GENE_ASSOCIATED_WITH_DISEASE
F5,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
F7,Cerebral Hemorrhage,GENE_ASSOCIATED_WITH_DISEASE
F7,"Liver Failure, Acute",GENE_ASSOCIATED_WITH_DISEASE
F7,Myocardial Infarction,GENE_ASSOCIATED_WITH_DISEASE
FA2H,"SPASTIC PARAPLEGIA 35, AUTOSOMAL RECESSIVE, WITH OR WITHOUT NEURODEGENERATION",GENE_ASSOCIATED_WITH_DISEASE
FABP1,"Liver Failure, Acute",GENE_ASSOCIATED_WITH_DISEASE
FABP2,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
FABP5,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
FABP5,Myocardial Ischemia,GENE_ASSOCIATED_WITH_DISEASE
FABP7,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
FADD,"IMMUNODEFICIENCY 90 WITH ENCEPHALOPATHY, FUNCTIONAL HYPOSPLENIA, AND HEPATIC DYSFUNCTION",GENE_ASSOCIATED_WITH_DISEASE
FADS1,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
FADS2,Chemical and Drug Induced Liver Injury,GENE_ASSOCIATED_WITH_DISEASE
FAHD1,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
FAM111B,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
FAM134B,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
FAM167B,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
FAM180A,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
FAM43A,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
FAM65C,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
FAM72B,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
FAM89A,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
FANCD2,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
FANCI,"Carcinoma, Hepatocellular",GENE_ASSOCIATED_WITH_DISEASE
FARSB,RAJAB INTERSTITIAL LUNG DISEASE WITH BRAIN CALCIFICATIONS 1,GENE_ASSOCIATED_WITH_DISEASE
FAS,Cardiomyopathies,GENE_ASSOCIATED_WITH_DISEASE
FAS,"Cardiomyopathy, Dilated",GENE_ASSOCIATED_WITH_DISEASE
FAS,Cardiotoxicity,GENE_ASSOCIATED_WITH_DISEASE
FAS,"Liver Cirrhosis, Experimental",GENE_ASSOCIATED_WITH_DISEASE
